name,author_title,review_text,review_rating,review_datetime_utc
Goa Lowo Trenggalek,Riska Amanda,"Goanya bagus sih, cuma perlu hati-hati krn didlm biasanya becek. Harga tiket kl tdk salah 10k. Taman sebelum masuk goa jg krg terawat, mungkin bisa dibenahi lg supaya bisa jd alternatif bermain anak-anak. Note: toilet kurang bersih.",4,11/18/2022 00:27:43
Goa Lowo Trenggalek,willis nugroho,,5,11/15/2022 18:26:42
Goa Lowo Trenggalek,Jual Marmer Online,Tempatnya menarik dan rekomended,5,11/15/2022 08:25:00
Goa Lowo Trenggalek,Warto Setiawan,,5,11/13/2022 11:31:25
Goa Lowo Trenggalek,Widarti Hadi Suprapto,Wisata alam yg bagus. Agak sayang pujaseranya/yg jualan sepi dan terkesan kurang terawat. Alangkah indahnya kalau dirawat dgn baik,5,11/12/2022 08:35:06
Goa Lowo Trenggalek,Kunti Kumala Sari,Lebih g kuat baunya,3,11/04/2022 06:23:03
Goa Lowo Trenggalek,Sigit Lestarianto,,4,11/02/2022 07:35:16
Goa Lowo Trenggalek,Riska nayla elviana,Banyak membantu,5,10/14/2022 14:30:10
Goa Lowo Trenggalek,Verismanda,,3,10/08/2022 23:52:29
Goa Lowo Trenggalek,Susi Yosiko,"Suka banget, beautiful place..👍",5,10/08/2022 15:23:53
Goa Lowo Trenggalek,debby kriswanti,,5,10/04/2022 14:29:18
Goa Lowo Trenggalek,Natsu Sedeeng,Bagus,5,10/02/2022 08:49:53
Goa Lowo Trenggalek,Halim EL 46,,4,09/26/2022 06:38:08
Goa Lowo Trenggalek,hendrian febri,"Destinasi wisata bagus, nuansa alam yg menarik.",5,09/26/2022 04:44:39
Goa Lowo Trenggalek,Vandraxx Senang,Sebenarnya viewnya bagus... mungkin akibat pandemi agak sepi dan sedikit kurang terawat.,3,09/25/2022 16:04:06
Goa Lowo Trenggalek,Abdulrahman Pribadi,Bagus,5,09/25/2022 04:07:12
Goa Lowo Trenggalek,Zahrotun Nisa Dwi Ramadhani,,5,09/18/2022 15:11:06
Goa Lowo Trenggalek,tanung 87,Didalam goa terlihat bagus akan tetapi diluar goa kurang natural,4,09/18/2022 11:25:58
Goa Lowo Trenggalek,Mahesa Kicak,"Pemandangan alamnya bagus banget,,
SDH 2x Mengunjungi tempat ini",5,09/14/2022 00:01:41
Goa Lowo Trenggalek,Alit Walker,Just like that,4,09/12/2022 04:33:53
Goa Lowo Trenggalek,Joko Huruhara,"Sebenarnya sih sangat indah hanya kurang perawatan
Berkesan seperti biasa2 saja.",4,09/06/2022 06:42:33
Goa Lowo Trenggalek,Endang Maharani,Tempat yang suuejukkkk....,5,09/05/2022 06:54:36
Goa Lowo Trenggalek,David Nurdiyanto,,5,09/04/2022 13:03:19
Goa Lowo Trenggalek,Budi Wati,,5,09/04/2022 10:37:27
Goa Lowo Trenggalek,MAS YUSUF,,3,09/03/2022 03:34:44
Goa Lowo Trenggalek,Minthux Rista,"Bnyak permainan ank yg rusak, mngkn kdpnx bsa diperbaiki lgi...",4,08/25/2022 14:37:09
Goa Lowo Trenggalek,Unsi Alexandrite,Mengunjungi ulang tempat ini. Sudah sepi kelelawarnya. Playground dah kaya ga terawat. Tiket 10k. Parkir luas. Kalau mau masuk harus melewati jembatan. Banyak penjual jajanan oleh oleh khas trenggalek.,4,08/19/2022 07:09:23
Goa Lowo Trenggalek,Nurial Fajri,,5,08/10/2022 03:41:40
Goa Lowo Trenggalek,Mbah Bejo,Subhanallah... alami,5,08/06/2022 14:21:27
Goa Lowo Trenggalek,Astri Noviana,,4,08/06/2022 12:51:05
Goa Lowo Trenggalek,Atiem Ra,"Natural, Terawat , Tapi perlu Dikembangkan Lagi Area taman Masuk ke Gua. Masih Kotor & Semrawut, Kebanggan Jawa Timur.. Lah.. Gua Terpanjang Seasia",5,08/05/2022 01:46:01
Goa Lowo Trenggalek,Anang Dwijo Suryanto,"Amazing. Benar² Maha Karya Sempurna dan Luar Biasa Sang Maha Pencipta. Benar² ""The Great Masterpiece of The Greatest Creator"". Sungguh, Maha Suci Alloh dengan segala Ciptaan-NYA. Jika masuk Goa, pastikan sandal jepit yang anda pakai masih tebal, karena jalan di sepanjang jalan di Goa sangat licin, basah dan becek.",4,08/01/2022 05:55:51
Goa Lowo Trenggalek,Meeling Meeling,Napsk tilas  setlh  40  th   yang llu   skrg  lebih  enk  jln  nya  bgs,5,07/26/2022 17:48:06
Goa Lowo Trenggalek,Ayum Candra,Kebersihan kurang terjaga,3,07/26/2022 07:42:48
Goa Lowo Trenggalek,Galang Jayalas,,5,07/22/2022 06:51:43
Goa Lowo Trenggalek,Dedit Kurnianta,Sekarang lebih baik lagi. Akses mudah,5,07/22/2022 01:29:09
Goa Lowo Trenggalek,pengkuh hartoko,,5,07/18/2022 10:52:37
Goa Lowo Trenggalek,Fajar Rahmadhi,Semenjak covid 19 berangsur2 hilang wisata goa lowo ini mulai rakai kembali dikunjungi para wisataean,5,07/17/2022 13:04:10
Goa Lowo Trenggalek,petrek 83,Salahsatu goa terpanjang se asia tenggara..sangat menakjubkan keindahan didalamnya..,5,07/14/2022 23:53:05
Goa Lowo Trenggalek,Sutantyo Budhy nuryahya,,4,07/13/2022 13:48:45
Goa Lowo Trenggalek,Yuda Dinantoro,,4,07/12/2022 08:05:01
Goa Lowo Trenggalek,Antok Juni,,2,07/07/2022 13:02:26
Goa Lowo Trenggalek,Ivonsda Adriyanto,,5,07/05/2022 09:32:42
Goa Lowo Trenggalek,Abi Naya,,4,06/25/2022 13:32:13
Goa Lowo Trenggalek,Andriani Retno Utari,,5,06/18/2022 22:19:21
Goa Lowo Trenggalek,Berkah Madu,,1,06/18/2022 05:36:33
Goa Lowo Trenggalek,Ria hendra Irawan,,5,06/15/2022 18:39:20
Goa Lowo Trenggalek,Alief Mauludin,,5,06/15/2022 12:34:23
Goa Lowo Trenggalek,Sihab Al,,4,06/15/2022 06:13:29
Goa Lowo Trenggalek,Renald Hadi Prasetya,"pas lagi ditengah tengah goa, lampu tiba tiba matiii wkwk, panik tapi asik",4,06/14/2022 11:37:27
Goa Lowo Trenggalek,Ima Nur Afiyah,"Pertama kali kesini sm suami, kesan nya horor tp seru pemandangan dalam guanya bagus banget tp sayangnya banyak lampu yg mati di dalem jd susah untuk lihat jalan tangganya..",4,06/14/2022 11:18:17
Goa Lowo Trenggalek,Anisa Alfath,"Subhanallah bagus bgt di dalam gua, tapi sayangnya taman2 di jalan menuju gua sedikit tidak ter urus, ada air mancur/ kolam yang kotor lainnya ok lah",5,06/14/2022 03:04:39
Goa Lowo Trenggalek,Ahmad Rowi,,5,06/07/2022 11:51:22
Goa Lowo Trenggalek,Linggar Anggraeni,Ngeri ngeri sedaaapp... Ayoo gemar berwisata lokal...,5,06/05/2022 06:25:41
Goa Lowo Trenggalek,Gema Ramadhan,Skrg jd kurang terawat.. Mungkin karena efek pandemi..,3,06/01/2022 15:20:24
Goa Lowo Trenggalek,TRIANNA SUGIYANTI,"Baru pertama kali datang, sungguh menakjubkan luar biasa, subhanallah gowa terpanjang di Asia Tenggara",5,05/31/2022 03:54:09
Goa Lowo Trenggalek,Rindiani Sekar kinasih,,3,05/29/2022 09:27:44
Goa Lowo Trenggalek,Amirul Salim,Tempatnya asyik hanya saja di ujung gua kurang penerangan.mungkin memang tempatnya kelelawar bersarang di ujung gua,4,05/29/2022 01:11:50
Goa Lowo Trenggalek,Fitri Maheswari,,5,05/26/2022 09:23:18
Goa Lowo Trenggalek,Nur Kholiq,,5,05/24/2022 07:09:03
Goa Lowo Trenggalek,Dwi Kusrini,,5,05/23/2022 00:02:18
Goa Lowo Trenggalek,Sandco Sany,Refresh.,1,05/22/2022 09:02:14
Goa Lowo Trenggalek,Eko Purwanto,Tempat asri asli alami,5,05/22/2022 08:44:04
Goa Lowo Trenggalek,Marsada Sinarutama,,4,05/20/2022 23:32:32
Goa Lowo Trenggalek,Erli Yusiyana,,4,05/20/2022 09:44:22
Goa Lowo Trenggalek,Niken Ayu Wulandari,"Sebenerya tempatnya berpotensi. Akan tetapi kebersihannya kurang terjaga. Baik dikamar mandi, di tempat makan, maupun didalam kawasan. Waktu masuk goa tidak bisa sampai selesai ke ujung goa karena pandemi selama 2 tahun ada beberapa listrik yang belum diperbaiki. Baiknya sih segera diperbaiki karena pandemi sudah mulai hilang. fasilitas taman juga ada yang perlu diperbaiki. Yang berjualan sangat sedikit. Yang ada cuman toko disekitar lokasi dan beberapa ibu² pedagang durian. Semoga kedepan kebersihan dan semua aspek bisa lebih baik.",3,05/19/2022 12:05:49
Goa Lowo Trenggalek,Doni Oyonid,Wisata alam yg sangat seru buat keluarga dan rombongan...bagus dan asri adem lokasinya,4,05/17/2022 08:38:40
Goa Lowo Trenggalek,Alfian Egi,Seru dan gk menyesal sma sekali kalau sudah masuk begitu menakjubkan.benar² indah banget😍,5,05/17/2022 06:06:28
Goa Lowo Trenggalek,Ulil Ilmi,,4,05/16/2022 07:13:33
Goa Lowo Trenggalek,Ika Perwitosari,,5,05/15/2022 07:37:06
